p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
1323145,1,Roshon Primus,1065662,St Lucia Kings,Seekkuge Prasanna,268740,Trinbago Knight Riders,7,17.07,run,1,False,,1065662,18,0,0,0,0,22,19,3.0,0,20,113,6,108,,12,6.27,,,120,2022-09-01,2022,"Warner Park, Basseterre, St Kitts",West Indies,Trinbago Knight Riders,Trinbago Knight Riders,CPL,RHB,LB,spin bowler,1,1,1,True,109,112,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,133,17.41
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,3,15.03,run,1,False,,26421,16,0,0,0,0,18,14,0.3,0,2,82,8,93,,27,5.29,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,1,1,1,True,221,201,3,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,-1,-1.0
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,6,15.06,run,1,False,,26421,16,0,0,0,0,19,15,1.0,0,4,84,8,96,,24,5.25,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,1,1,1,True,220,265,4,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,-1,-1.0
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,3,17.03,no run,0,False,,26421,18,0,0,0,0,24,19,1.3,0,5,91,8,105,,15,5.2,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,0,1,0,True,139,130,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,-1,-1.0
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,4,17.04,wide,1,False,,26421,18,0,1,0,0,24,19,1.3,0,6,92,8,105,,15,5.25,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,0,0,1,True,0,0,0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,LEFT_ALONE,1.0,-1,-1.0
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,5,17.05,no run,0,False,,26421,18,0,0,0,0,24,20,1.4,0,6,92,8,106,,14,5.2,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,0,1,0,True,131,138,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,-1,-1.0
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,6,17.06,four,4,False,,26421,18,0,0,0,0,28,21,1.5,0,10,96,8,107,,13,5.38,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,4,1,4,True,49,65,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,-1,-1.0
963697,1,Ravichandran Ashwin,26421,India,Seekkuge Prasanna,268740,Sri Lanka,7,17.07,run,1,False,,26421,18,0,0,0,0,29,22,2.0,0,11,97,8,108,,12,5.38,,,120,2016-02-09,2016,"Maharashtra Cricket Association Stadium, Pune",India,Sri Lanka,Sri Lanka,T20I,RHB,LB,spin bowler,1,1,1,True,163,327,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,-1,-1.0
1137457,1,Ashan Priyanjan,233802,Colombo Cricket Club,Seekkuge Prasanna,268740,Sri Lanka Army,3,7.03,out,0,True,caught,233802,8,0,0,0,0,1,3,0.3,1,1,54,2,45,,0,7.2,,,0,2018-02-27,2018,"Nondescripts Cricket Club Ground, Colombo",Sri Lanka,-,Sri Lanka Army Sports Club,SLC Twenty-20 Tournament,RHB,LB,spin bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1238752,2,Ashan Priyanjan,233802,Colombo Stars,Seekkuge Prasanna,268740,Kandy Warriors,5,13.05,no run,0,False,,233802,14,0,0,0,0,0,1,0.5,1,2,134,4,83,86.0,37,9.68,13.94,220.0,120,2020-11-26,2020,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Sri Lanka,-,Colombo Kings,LPL,RHB,LB,spin bowler,0,1,0,True,137,191,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,195,4.16
1238752,2,Ashan Priyanjan,233802,Colombo Stars,Seekkuge Prasanna,268740,Kandy Warriors,6,13.06,four,4,False,,233802,14,0,0,0,0,4,2,1.0,1,6,138,4,84,82.0,36,9.85,13.66,220.0,120,2020-11-26,2020,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",Sri Lanka,-,Colombo Kings,LPL,RHB,LB,spin bowler,4,1,4,True,352,264,3,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,197,5.44
1251960,1,Ashan Priyanjan,233802,SLC Greens,Seekkuge Prasanna,268740,SLC Reds,4,8.04,leg bye,1,False,,233802,9,0,0,0,1,1,4,2.4,2,10,38,3,52,,0,4.38,,,0,2021-08-16,2021,Pallekele International Cricket Stadium,Sri Lanka,SLC Reds,SLC Greens,SLC T20,RHB,LB,spin bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1251960,1,Ashan Priyanjan,233802,SLC Greens,Seekkuge Prasanna,268740,SLC Reds,6,8.06,run,1,False,,233802,9,0,0,0,0,2,5,3.0,2,12,40,3,54,,0,4.44,,,0,2021-08-16,2021,Pallekele International Cricket Stadium,Sri Lanka,SLC Reds,SLC Greens,SLC T20,RHB,LB,spin bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
995469,2,Matthew Wade,230193,Australia,Seekkuge Prasanna,268740,Sri Lanka,1,10.01,no run,0,False,,230193,11,0,0,0,0,1,3,2.1,1,14,99,3,61,30.0,59,9.73,3.05,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,144,115,8,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,-1,-1.0
995469,2,Matthew Wade,230193,Australia,Seekkuge Prasanna,268740,Sri Lanka,2,10.02,no run,0,False,,230193,11,0,0,0,0,1,4,2.2,1,14,99,3,62,30.0,58,9.58,3.1,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,156,121,8,ON_THE_STUMPS,FULL,SWEEP_SHOT,0.0,-1,-1.0
995469,2,Matthew Wade,230193,Australia,Seekkuge Prasanna,268740,Sri Lanka,3,10.03,no run,0,False,,230193,11,0,0,0,0,1,5,2.3,1,14,99,3,63,30.0,57,9.42,3.15,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,200,197,4,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,-1,-1.0
995469,2,Matthew Wade,230193,Australia,Seekkuge Prasanna,268740,Sri Lanka,4,10.04,out,0,True,run out,270484,11,0,0,0,0,1,6,2.4,1,14,99,4,64,30.0,56,9.28,3.21,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,False,129,203,6,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,-1,-1.0
995469,2,Matthew Wade,230193,Australia,Seekkuge Prasanna,268740,Sri Lanka,6,12.06,run,1,False,,230193,13,0,0,0,0,5,12,4.0,1,16,105,4,78,24.0,42,8.07,3.42,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,1,1,1,True,91,73,8,ON_THE_STUMPS,FULL,SWEEP_SHOT,1.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,5,10.05,no run,0,False,,215155,11,0,0,0,0,0,1,2.5,1,14,99,4,65,30.0,55,9.13,3.27,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,163,198,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,0.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,6,10.06,no run,0,False,,215155,11,0,0,0,0,0,2,3.0,1,14,99,4,66,30.0,54,9.0,3.33,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,0.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,1,12.01,no run,0,False,,215155,13,0,0,0,0,1,4,3.1,1,14,103,4,73,26.0,47,8.46,3.31,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,2,12.02,no run,0,False,,215155,13,0,0,0,0,1,5,3.2,1,14,103,4,74,26.0,46,8.35,3.39,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,233,185,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,REVERSE_SWEEP,0.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,3,12.03,no run,0,False,,215155,13,0,0,0,0,1,6,3.3,1,14,103,4,75,26.0,45,8.24,3.46,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,4,12.04,no run,0,False,,215155,13,0,0,0,0,1,7,3.4,1,14,103,4,76,26.0,44,8.13,3.54,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,0,1,0,True,154,132,8,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SWEEP_SHOT,0.0,-1,-1.0
995469,2,Usman Khawaja,215155,Australia,Seekkuge Prasanna,268740,Sri Lanka,5,12.05,run,1,False,,215155,13,0,0,0,0,2,8,3.5,1,15,104,4,77,25.0,43,8.1,3.48,129.0,120,2016-09-09,2016,"R Premadasa Stadium, Colombo",Sri Lanka,Australia,Sri Lanka,T20I,LHB,LB,spin bowler,1,1,1,True,50,120,7,ON_THE_STUMPS,GOOD_LENGTH,SWEEP_SHOT,1.0,-1,-1.0
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,3,9.03,run,1,False,,594322,10,0,0,0,0,19,23,0.3,0,6,90,1,57,43.0,63,9.47,4.09,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,1,1,1,True,91,306,5,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,187,99.21
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,5,9.05,no run,0,False,,594322,10,0,0,0,0,19,24,0.5,0,7,91,1,59,42.0,61,9.25,4.13,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,0,1,0,True,212,179,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,0.0,185,99.22
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,6,9.06,run,1,False,,594322,10,0,0,0,0,20,25,1.0,0,8,92,1,60,41.0,60,9.2,4.1,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,1,1,1,True,288,288,4,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,SLOG_SHOT,0.0,185,99.18
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,1,15.01,no run,0,False,,594322,16,0,0,0,0,29,40,1.1,0,8,127,2,91,6.0,29,8.37,1.24,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,0,1,0,True,154,196,5,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PUSH,1.0,169,99.87
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,2,15.02,run,1,False,,594322,16,0,0,0,0,30,41,1.2,0,9,128,2,92,5.0,28,8.34,1.07,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,1,1,1,True,320,236,3,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,169,99.89
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,4,15.04,run,2,False,,594322,16,0,0,0,0,32,42,1.4,0,12,131,2,94,2.0,26,8.36,0.46,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,2,1,2,True,37,263,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,COVER_DRIVE,1.0,170,99.93
1323159,2,Corbin Bosch,594322,Barbados Royals,Seekkuge Prasanna,268740,Trinbago Knight Riders,5,15.05,run,1,False,,594322,16,0,0,0,0,33,43,1.5,0,13,132,2,95,1.0,25,8.33,0.24,133.0,120,2022-09-13,2022,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Barbados Royals,Barbados Royals,CPL,RHB,LB,spin bowler,1,1,1,True,304,95,2,ON_THE_STUMPS,SHORT,PULL,0.0,170,99.95
1185839,2,George Worker,277911,Jamaica Tallawahs,Seekkuge Prasanna,268740,Trinbago Knight Riders,6,7.06,no run,0,False,,277911,8,0,0,0,0,0,1,1.0,1,2,45,3,48,147.0,72,5.62,12.25,192.0,120,2019-09-06,2019,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Trinbago Knight Riders,Jamaica Tallawahs,CPL,LHB,LB,spin bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,-1,-1.0
1185839,2,George Worker,277911,Jamaica Tallawahs,Seekkuge Prasanna,268740,Trinbago Knight Riders,1,9.01,run,2,False,,277911,10,0,0,0,0,6,6,1.1,1,4,53,3,55,139.0,65,5.78,12.83,192.0,120,2019-09-06,2019,"Queen's Park Oval, Port of Spain, Trinidad",West Indies,Trinbago Knight Riders,Jamaica Tallawahs,CPL,LHB,LB,spin bowler,2,1,2,True,68,256,6,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,-1,-1.0
